s11,s22,s12,r_calc,theta_deg,phi_deg,theta_rad,phi_rad
0.90149564,-0.3556994,0.24654324,1.0,338.4675,75.726944,5.9073725,1.3216846
-0.981639,-0.13207586,-0.13762574,1.0,187.6629,97.91048,3.2753358,1.7088603
-0.00559055,-0.9233911,0.38381976,0.99999994,269.6531,67.42951,4.706335,1.176867
0.18110399,0.26708913,0.9465013,1.0,55.860146,18.826284,0.9749435,0.32858068
0.8991056,0.3681954,0.2367304,1.0,22.269735,76.30635,0.38868022,1.3317971
-0.6888799,-0.27756727,-0.66962737,0.99999994,201.94576,132.03831,3.5246186,2.3045034
0.24765153,-0.024430575,-0.9685411,1.0,354.36603,165.5903,6.1848545,2.8900962
0.37061024,0.36225045,-0.85523254,1.0,44.346447,148.78543,0.7739916,2.5967958
0.46966556,0.5648937,-0.678461,1.0,50.259087,132.7235,0.8771866,2.316462
0.6022948,0.7962117,-0.057340335,1.0,52.8943,93.28716,0.9231797,1.6281682
-0.07439868,-0.9425159,-0.32577386,1.0,265.48666,109.01247,4.6336164,1.9026265
-0.22487971,0.18221317,0.9571977,1.0,140.98322,16.824121,2.4606214,0.29363632
0.97019905,-0.07950116,-0.22889592,0.99999994,355.31546,103.23207,6.201425,1.8017397
-0.7051481,-0.6624634,0.25280103,1.0,223.21231,75.356674,3.8957899,1.3152221
-0.029833045,0.081707604,0.99620974,1.0,110.05812,4.9901013,1.9208767,0.0870937
0.14455833,-0.71654284,-0.6823996,0.99999994,281.40598,133.03143,4.911461,2.3218367
0.2952882,0.87996465,0.37211168,1.0,71.44988,68.15409,1.2470357,1.1895133
-0.87753576,-0.43491066,0.20194963,0.99999994,206.3632,78.34901,3.6017177,1.3674482
-0.74018073,-0.55441576,0.38046765,1.0,216.83421,67.637344,3.7844713,1.1804944
0.62407315,0.6644019,-0.41122118,1.0,46.792747,114.28157,0.8166876,1.9945898
-0.36577794,0.77515405,0.5151143,1.0,115.26158,58.994904,2.0116942,1.0296553
0.44989282,0.33809653,-0.8266119,1.0,36.92503,145.75226,0.64446336,2.5438569
-0.2918564,-0.21478213,0.9320346,1.0,216.34999,21.24577,3.7760198,0.37080866
-0.086967744,0.6977401,-0.7110523,1.0,97.10482,135.3206,1.694799,2.3617902
-0.2392303,-0.032843783,0.9704072,0.99999994,187.81723,13.973562,3.2780292,0.24388468
-0.59812284,-0.21698101,-0.77147156,1.0,199.93924,140.48622,3.4895983,2.4519472
0.6762069,-0.44372642,0.58809114,1.0,326.72714,53.978333,5.7024646,0.9420997
-0.0131940385,0.9904157,0.13748686,1.0,90.76323,82.09755,1.5841173,1.4328727
-0.9471286,0.07928056,-0.31090513,1.0,175.21513,108.113785,3.0580812,1.8869416
0.3032248,-0.5552631,0.7744273,1.0,298.63858,39.24686,5.212227,0.68498695
-0.25430596,0.6625341,-0.7045403,1.0,110.99871,134.7924,1.937293,2.3525715
-0.23355284,0.5772181,0.78247833,1.0,112.02914,38.511944,1.9552774,0.67216027
0.9952742,-0.09672176,-0.008614076,1.0,354.44937,90.49355,6.186309,1.5794106
0.036319785,0.9918819,0.12186549,1.0,87.90293,83.00022,1.5341957,1.4486272
0.90150154,-0.22444306,-0.37002745,1.0,346.01953,111.71731,6.0391803,1.949835
0.78576523,-0.3951606,0.47583732,1.0,333.30222,61.586117,5.817221,1.0748806
0.8114296,0.53381705,-0.23795232,1.0,33.33981,103.76571,0.58188945,1.8110534
-0.7963356,-0.25146517,0.5501045,1.0,197.52496,56.625816,3.4474611,0.988307
0.913765,0.36226872,-0.18383393,1.0,21.626205,100.59315,0.3774485,1.7556818
-0.6248973,-0.70897263,0.32689628,1.0,228.60664,70.919495,3.9899387,1.2377788
0.55082035,0.2981787,-0.77954245,1.0,28.42826,141.2187,0.4961668,2.4647315
-0.98963994,0.14023682,-0.03076354,1.0,171.9346,91.76289,3.0008252,1.6015648
-0.2010422,0.38000268,-0.9028732,1.0,117.88129,154.53835,2.0574167,2.6972032
0.22549555,-0.3272769,-0.9176282,0.99999994,304.56705,156.58177,5.315698,2.7328677
0.13350324,0.5157812,-0.84625447,1.0,75.48822,147.8066,1.317518,2.579712
-0.5601094,-0.31977525,-0.76421285,1.0,209.72272,139.837,3.6603522,2.4406164
0.29130062,-0.9555774,0.04489842,1.0,286.95343,87.42664,5.0082827,1.5258828
-0.8649116,-0.38484517,0.3222143,0.99999994,203.98682,71.20311,3.5602417,1.2427287
-0.6161451,0.64815545,-0.44750392,0.99999994,133.54965,116.58365,2.3308814,2.0347686
-0.30398715,0.03220321,0.9521317,1.0,173.95287,17.799568,3.0360503,0.31066108
-0.014361294,0.89849144,-0.43875605,0.99999994,90.91572,116.02454,1.5867788,2.0250103
0.46616182,0.18456273,-0.86523396,1.0,21.599594,149.90944,0.37698406,2.6164134
-0.5367941,-0.7754309,-0.332504,0.99999994,235.30698,109.42083,4.1068816,1.9097538
0.11807982,-0.98384595,0.13455224,1.0,276.8438,82.267265,4.831836,1.4358348
-0.664392,-0.48050013,-0.57245344,1.0,215.8751,124.92148,3.7677317,2.1802912
-0.48075283,0.11739496,0.8689621,1.0,166.2775,29.661745,2.9020898,0.5176951
-0.2242674,-0.9540576,0.19869144,1.0,256.77182,78.53955,4.481514,1.3707738
-0.1731055,0.9848565,-0.00960346,1.0,99.96889,90.55025,1.7447864,1.5804
0.30300125,0.8183509,-0.4883565,1.0,69.68251,119.23261,1.2161893,2.0810018
0.41545644,-0.7694777,0.4850773,1.0,298.36548,60.982468,5.2074604,1.0643449
-0.3694437,-0.90300715,0.21929294,1.0,247.74925,77.33249,4.3240404,1.3497066
0.66757125,-0.47246823,0.57543236,1.0,324.71136,54.870083,5.6672826,0.95766366
0.91826457,0.18101735,0.3521689,1.0,11.151722,69.37997,0.19463427,1.2109089
-0.5786487,0.42086673,0.6985964,1.0,143.9706,45.685497,2.512761,0.7973624
-0.30344802,-0.3766614,-0.87524027,1.0,231.1442,151.07343,4.0342274,2.6367288
-0.77784866,-0.47348765,-0.41323233,1.0,211.32947,114.40804,3.6883953,1.9967971
0.31246972,-0.93975157,0.13867116,1.0,288.3921,82.02904,5.033392,1.4316769
-0.7100415,-0.50032026,-0.49550048,1.0,215.16986,119.70276,3.7554228,2.0892074
0.87927127,0.016197281,0.47604582,0.99999994,1.0553408,61.572533,0.018419173,1.0746435
-0.8131938,-0.511686,0.2772964,1.0,212.17934,73.901085,3.7032282,1.2898173
0.37375355,-0.27937123,-0.8844546,0.99999994,323.2228,152.18448,5.6413026,2.6561203
0.21049948,-0.97738224,0.02034617,1.0,282.15417,88.83417,4.9245195,1.5504488
-0.9030588,-0.3416548,-0.26030117,0.99999994,200.72316,105.08793,3.5032802,1.8341305
0.7010197,-0.43797058,0.5628083,1.0,328.0044,55.749767,5.724757,0.97301704
-0.2520371,0.43291038,0.8654859,1.0,120.207634,30.061764,2.0980191,0.5246768
-0.59053725,-0.7082814,-0.38678584,1.0,230.18,112.75465,4.017399,1.96794
0.9751157,0.16633625,-0.14656618,1.0,9.680398,98.42798,0.16895482,1.7178924
0.6383622,0.39983132,-0.65774506,1.0,32.060528,131.12813,0.5595618,2.2886176
0.2757445,0.96122676,-0.002834398,0.99999994,73.993546,90.1624,1.2914311,1.5736308
-0.97189915,-0.14951105,0.1818198,0.99999994,188.74547,79.52422,3.29423,1.3879596
0.24656452,0.17737734,-0.9527556,0.99999994,35.731056,162.31775,0.6236246,2.8329792
0.55749315,0.26622573,0.7863366,1.0,25.526377,38.155533,0.44551936,0.6659397
0.54626447,-0.16270667,0.8216579,1.0,343.41364,34.748898,5.993699,0.6064827
0.3906842,-0.8183909,-0.42142874,1.0,295.51892,114.92481,5.1577783,2.0058165
0.896391,0.12353251,0.4257029,1.0,7.846563,64.80484,0.13694836,1.1310579
-0.31134358,-0.94993883,-0.026102776,0.99999994,251.85338,91.49575,4.395671,1.5969021
0.8139533,0.5061131,-0.2851835,1.0,31.873192,106.56981,0.5562922,1.8599942
0.2737517,0.57206994,-0.7731727,1.0,64.42756,140.63965,1.1244731,2.4546251
-0.14168859,-0.33124018,0.93284744,1.0,246.84108,21.116879,4.30819,0.36855906
-0.7542998,-0.13741,-0.64198935,1.0,190.3243,129.9403,3.3217857,2.2678864
0.8820783,0.064651914,0.46664548,1.0,4.1919966,62.183235,0.07316415,1.0853022
-0.40895227,-0.5963067,0.6907795,1.0,235.55734,46.30815,4.1112514,0.80822974
-0.026627742,0.85272825,0.52167565,1.0,91.78857,58.555275,1.6020128,1.0219824
-0.7233836,0.6398213,0.25950894,1.0,138.50775,74.95907,2.4174163,1.3082826
0.70892316,0.23208944,-0.66600484,1.0,18.127571,131.75945,0.3163858,2.2996364
-0.87726194,-0.3036829,-0.37173674,1.0,199.09438,111.82276,3.4748526,1.9516755
0.06647069,0.7338918,0.6760063,1.0,84.82468,47.46766,1.48047,0.82846695
0.69976574,-0.36512372,0.6140135,1.0,332.44534,52.119724,5.802266,0.9096608
-0.18638393,0.32794005,0.92612976,1.0,119.61163,22.160667,2.087617,0.38677663
0.50648135,0.5218079,0.6864351,1.0,45.853928,46.651424,0.800302,0.814221
-0.108681865,-0.91864204,-0.37984872,1.0,263.25284,112.3243,4.5946293,1.9604291
-0.48005286,-0.26836887,0.83518106,1.0,209.20694,33.365303,3.65135,0.5823344
-0.31379536,-0.82407343,-0.47163057,0.99999994,249.15387,118.14019,4.3485556,2.0619354
-0.4139054,0.8426327,0.34445968,1.0,116.1605,69.85118,2.0273833,1.2191331
-0.6843013,-0.5730428,-0.4509475,1.0,219.94324,116.80448,3.838734,2.0386229
-0.8394394,0.44223204,0.3158676,1.0,152.21892,71.5868,2.6567214,1.2494254
0.34873474,0.59201854,0.72656596,0.99999994,59.499344,43.40072,1.0384595,0.7574855
0.3990917,0.09952218,-0.9114939,0.99999994,14.0023575,155.71262,0.24438725,2.717698
0.386477,0.8501535,0.35759556,1.0,65.55361,69.047386,1.1441264,1.2051044
-0.17281744,-0.19102187,0.966253,1.0,227.86436,14.927403,3.9769835,0.26053235
-0.0014892257,0.8246347,-0.5656637,1.0,90.10347,124.44839,1.5726023,2.1720343
0.12451451,0.062181495,0.99026746,1.0,26.537153,8.000252,0.46316072,0.13963075
0.12539828,-0.42770782,-0.89517665,0.99999994,286.34042,153.53113,4.9975834,2.6796238
-0.76441664,0.47127974,0.43995747,0.99999994,148.34525,63.898827,2.5891132,1.115245
0.6801379,0.49096444,0.54439545,1.0,35.824017,57.016636,0.62524706,0.9951281
-0.63097984,-0.32959995,-0.70230216,1.0,207.58086,134.612,3.6229696,2.3494227
0.15450145,-0.27264637,-0.94962794,1.0,299.53906,161.73697,5.2279434,2.8228428
0.50338894,0.19399814,0.8420002,1.0,21.075874,32.648056,0.36784342,0.5698161
0.5824427,-0.63671076,-0.50533146,1.0,312.45126,120.35335,5.453304,2.1005623
-0.022715444,0.8120231,0.58318305,1.0,91.60236,54.325264,1.598763,0.9481548
-0.4812419,0.5802074,-0.6570887,0.99999994,129.67334,131.07822,2.263227,2.2877467
-0.031552095,-0.7890825,0.61347634,0.99999994,267.71017,52.158703,4.6724243,0.91034114
0.39270225,0.87362564,-0.28733805,0.99999994,65.79567,106.698654,1.1483512,1.8622429
0.40007374,-0.7934971,-0.45858845,0.99999994,296.75677,117.29606,5.1793833,2.0472026
-0.2982531,0.6556127,-0.6936981,1.0,114.46186,133.92355,1.9977365,2.337407
-0.65002465,0.717544,0.250197,0.99999994,132.1735,75.510826,2.3068628,1.3179126
0.35336864,0.67492753,0.647768,1.0,62.365005,49.62647,1.0884748,0.8661453
-0.5795713,0.6243213,0.5237557,1.0,132.87123,58.415478,2.3190405,1.0195425
0.12669642,0.07252635,0.9892866,1.0,29.788631,8.394401,0.51990974,0.14650995
0.90469664,-0.3823102,0.1880502,1.0,337.09186,79.16098,5.8833632,1.3816198
0.11472032,-0.98426783,0.13437313,1.0,276.64804,82.277626,4.8284197,1.4360156
0.48602194,0.34061888,-0.8048363,0.99999994,35.02393,143.59445,0.61128294,2.506196
-0.6625149,0.1297289,-0.7377292,0.99999994,168.92093,137.53833,2.9482265,2.400497
-0.2199712,0.068100855,0.97312635,0.99999994,162.798,13.313059,2.8413613,0.23235673
-0.94764215,0.17897716,0.26446465,1.0,169.30476,74.66485,2.9549258,1.3031476
0.792809,0.5198441,-0.31814462,1.0,33.25282,108.55076,0.5803712,1.8945682
-0.5672411,0.7270318,0.38686207,1.0,127.961876,67.240616,2.2333562,1.1735702
0.2504322,0.026496962,-0.9677715,1.0,6.0397053,165.41417,0.10541275,2.887022
-0.48962379,0.7821852,-0.38529846,1.0,122.04528,112.66227,2.1300921,1.9663277
0.04647553,-0.6606786,0.7492288,1.0,274.02383,41.47638,4.7826185,0.7238994
-0.9812739,0.13447416,0.13790673,1.0,172.19676,82.073265,3.0054007,1.4324487
-0.9430808,0.025129743,-0.33161294,1.0,178.47363,109.36671,3.1149526,1.9088092
-0.6190046,0.730431,0.28862393,0.99999994,130.27965,73.2244,2.273809,1.278007
-0.72679836,-0.6845284,-0.05643603,1.0,223.28447,93.23526,3.8970494,1.6272624
-0.97185534,0.120931454,-0.2021702,1.0,172.90694,101.66389,3.0177956,1.7743697
-0.8802034,-0.13188991,0.45590237,1.0,188.5218,62.87699,3.2903264,1.0974106
0.9383038,0.34475636,0.026998758,0.99999994,20.174597,88.45289,0.35211316,1.5437943
-0.29612583,-0.9417725,-0.15929206,0.99999994,252.54503,99.1658,4.4077425,1.7307699
0.40244952,-0.5589847,-0.7249624,1.0,305.75256,136.46573,5.336389,2.3817763
0.60548794,-0.15632324,-0.7803508,1.0,345.52365,141.2927,6.0305257,2.466023
0.100143544,-0.98180646,0.16132987,0.99999994,275.82397,80.7159,4.814037,1.4087583
-0.6317146,0.75995183,-0.153003,1.0,129.73526,98.80099,2.2643075,1.7244027
-0.67343307,-0.4901335,-0.553405,1.0,216.0476,123.60093,3.7707424,2.1572433
0.40372005,0.69668496,0.5929926,1.0,59.908257,53.630337,1.0455964,0.93602604
-0.07438572,-0.44358054,0.8931422,0.99999994,260.48044,26.729198,4.5462413,0.46651253
-0.6344364,-0.42338315,0.64671254,1.0,213.71666,49.7058,3.7300596,0.8675299
0.6540529,-0.75642383,-0.0061433283,0.99999994,310.84882,90.35198,5.4253354,1.5769397
-0.8533475,0.4100154,0.3220022,1.0,154.3367,71.21595,2.6936836,1.2429528
0.95763963,-0.08727701,0.2744249,1.0,354.79257,74.07225,6.192299,1.2928047
-0.99169934,-0.026188174,-0.12588336,1.0,181.51268,97.231766,3.167994,1.6970146
-0.0026185308,-0.9838908,-0.17875136,0.99999994,269.8475,100.297035,4.709728,1.7505136
-0.22645673,-0.9655408,0.12825076,1.0,256.80048,82.63148,4.482014,1.4421914
-0.37528485,-0.92480713,0.062394027,1.0,247.9128,86.42276,4.3268948,1.5083618
0.69378555,0.6930499,-0.19581474,1.0,44.969604,101.29232,0.7848677,1.7678846
0.8289089,-0.44523394,0.33863956,1.0,331.7583,70.205986,5.790275,1.2253257
-0.17939967,0.9809426,0.07461509,1.0,100.364,85.720894,1.7516823,1.4961119
-0.54090387,-0.6962937,0.47180304,1.0,232.15877,61.848595,4.051935,1.0794617
-0.13737138,-0.4918963,0.8597483,1.0,254.3966,30.711664,4.4400587,0.5360197
-0.40654314,0.82224727,0.39828643,0.99999994,116.30914,66.52889,2.0299776,1.1611483
0.04538097,0.9813072,0.18702056,0.99999994,87.35221,79.22104,1.5245838,1.382668
0.12523454,-0.2356097,0.963745,1.0,297.99216,15.475422,5.2009444,0.27009708
0.0013492086,-0.6043016,-0.79675454,1.0,270.1279,142.8213,4.7146215,2.492702
0.81032765,0.31576797,-0.49361897,0.99999994,21.289835,119.57873,0.37157774,2.0870426
0.6583974,-0.6187251,0.42859322,1.0,316.77924,64.62169,5.528841,1.1278613
0.45331708,0.6152246,-0.64498246,1.0,53.616028,130.16435,0.9357763,2.2717967
0.29684818,-0.3301427,0.8960396,1.0,311.96033,26.357721,5.444735,0.46002904
-0.82709825,0.5502946,0.11438668,0.99999994,146.36292,83.43175,2.554515,1.4561588
0.9871116,0.15991074,-0.006256824,1.0,9.201897,90.35849,0.1606034,1.5770532
-0.14990404,0.6910997,0.7070432,1.0,102.23825,45.005154,1.7843941,0.7854881
0.43236956,-0.88850063,-0.15369825,0.99999994,295.94885,98.8413,5.1652822,1.7251062
0.7463729,-0.6565698,-0.10882855,1.0,318.66254,96.24779,5.561711,1.6798409
0.32655907,0.17009161,-0.9297462,1.0,27.51321,158.3953,0.48019615,2.7645195
0.5932217,-0.5882972,0.54954016,1.0,315.2388,56.664528,5.501955,0.9889826
0.5742611,-0.1195636,0.80989426,1.0,348.2388,35.914394,6.0779138,0.6268245
0.18937954,0.96982014,0.15357187,1.0,78.95073,81.166016,1.3779502,1.4166143
0.113934994,-0.95021176,0.29002827,1.0,276.8374,73.14035,4.831724,1.27654
0.16269389,0.58489573,-0.79462427,1.0,74.45562,142.61978,1.2994958,2.4891849
0.9570167,0.039309926,-0.28735653,1.0,2.3521297,106.69976,0.04105241,1.8622622
0.14972068,-0.98810923,-0.03498345,1.0,278.61606,92.00481,4.8627677,1.6057869
-0.28527188,-0.7869266,0.5471439,1.0,250.0737,56.82871,4.3646097,0.9918481
0.0071253274,0.8361382,-0.5484726,1.0,89.51175,123.26228,1.5622748,2.1513329
0.3109268,-0.70156586,0.6411941,1.0,293.90244,50.119083,5.1295652,0.87474304
0.09520787,-0.99080646,-0.096114874,1.0,275.48877,95.51549,4.8081865,1.6670599
-0.34382677,-0.60637885,0.7169992,0.99999994,240.44603,44.19271,4.196575,0.77130836
-0.4478038,-0.6975362,-0.5593881,1.0,237.30037,124.01348,4.141673,2.1644437
0.16018502,-0.23251256,-0.95931154,1.0,304.56412,163.5995,5.315647,2.85535
0.2921412,-0.5236878,-0.80025285,1.0,299.15512,143.15425,5.221242,2.4985132
0.8162346,-0.40558577,0.4114137,0.99999994,333.57727,65.70632,5.822022,1.1467917
-0.038022656,0.75871575,0.65031123,1.0,92.86894,49.43493,1.6208689,0.8628023
-0.36521006,0.20612888,0.9078174,1.0,150.55911,24.794542,2.6277523,0.4327464
0.3975984,0.2848772,-0.87221587,1.0,35.621403,150.71716,0.6217108,2.6305108
-0.99055374,-0.09667263,-0.09725073,1.0,185.5741,95.58088,3.2388792,1.6682011
-0.42161125,0.7912947,0.44282803,1.0,118.04921,63.715538,2.0603476,1.112046
-0.67863005,-0.5499139,0.48688394,0.99999994,219.01886,60.864017,3.8226004,1.0622776
-0.07767801,0.23754363,-0.96826607,1.0,108.10801,165.52713,1.8868408,2.8889935
-0.40284505,-0.8890869,0.21734844,1.0,245.62474,77.446655,4.2869606,1.3516992
-0.7252016,0.67609715,0.13028908,0.99999994,137.00694,82.5137,2.3912225,1.4401358
-0.022226553,0.73630327,0.6762865,1.0,91.72904,47.44586,1.6009738,0.82808656
0.08810128,-0.71482694,-0.69372946,1.0,277.02618,133.92606,4.835019,2.3374507
0.19932295,-0.72675306,-0.65734345,1.0,285.3371,131.09758,4.980072,2.2880845
-0.8045753,-0.5828878,0.1135798,1.0,215.92206,83.47828,3.768551,1.4569709
0.27632183,0.2168727,-0.93627584,0.99999994,38.126785,159.43526,0.665438,2.7826703
-0.2764669,0.49654078,0.8228082,1.0,119.10844,34.6331,2.0788345,0.6044616
-0.42822298,-0.8170731,0.3860267,1.0,242.34125,67.2925,4.229653,1.1744758
-0.099928424,-0.98911303,0.108026445,1.0,264.23108,83.79844,4.6117024,1.4625587
-0.31303206,0.10461187,-0.9439636,1.0,161.52094,160.72821,2.8190722,2.8052366
-0.6840799,0.56234556,0.4645452,1.0,140.5782,62.319202,2.4535525,1.0876753
-0.71632195,0.6919021,-0.09030162,1.0,135.99345,95.180954,2.3735337,1.6612211
0.43723804,-0.87239504,-0.21851724,1.0,296.6197,102.621956,5.1769905,1.7910911
0.28931558,-0.94906944,-0.12475468,1.0,286.9534,97.16659,5.0082817,1.695877
-0.2161853,0.7449305,-0.63114375,0.99999994,106.18319,129.13455,1.8532463,2.2538233
0.7501626,0.6415666,0.16015121,1.0,40.538273,80.784325,0.7075264,1.4099525
0.5791842,0.8145315,-0.032925013,0.99999994,54.584732,91.8868,0.9526833,1.6037273
0.7357127,0.18869857,0.65047646,0.99999994,14.385361,49.422462,0.25107193,0.8625847
-0.07385336,0.13938817,-0.9874799,1.0,117.916405,170.92398,2.0580297,2.9831865
0.5049875,0.41337717,0.7576985,1.0,39.303375,40.738277,0.68597335,0.71101713
-0.9331766,-0.07899839,-0.3506291,1.0,184.83885,110.525795,3.2260468,1.9290391
0.47327104,-0.8494456,-0.23335958,1.0,299.12448,103.49494,5.2207074,1.8063276
-0.3907087,-0.8148115,0.428286,1.0,244.38191,64.64117,4.2652693,1.1282012
-0.15396154,0.9177955,-0.36598805,0.99999994,99.52278,111.4684,1.7370003,1.9454907
0.19049847,-0.019682031,0.9814902,1.0,354.1012,11.041059,6.180232,0.19270283
0.46931896,0.005077191,0.88301414,1.0,0.6198136,27.991877,0.010817789,0.48855042
-0.25766733,-0.87253755,-0.41507316,0.99999994,253.5477,114.52392,4.4252424,1.9988196
-0.42336413,-0.07614095,0.9027543,1.0,190.1955,25.477495,3.3195379,0.4446662
-0.023827074,-0.031545363,0.9992183,1.0,232.93526,2.2656357,4.0654874,0.039542805
-0.7282,-0.5560153,0.40071398,1.0,217.36345,66.377174,3.793708,1.1585003
-0.9046498,0.2554885,0.34107834,1.0,164.22942,70.05741,2.8663442,1.2227325
0.089754194,0.9640185,-0.2502248,1.0,84.680855,104.49081,1.4779598,1.8237088
-0.52497584,0.721479,-0.45151794,1.0,126.04107,116.84112,2.1998317,2.0392623
-0.9029181,-0.3140243,0.29347518,1.0,199.17708,72.933876,3.476296,1.2729363
0.41098577,0.9111304,-0.03052884,1.0,65.721176,91.74944,1.147051,1.6013299
-0.50889426,0.13155638,-0.85071707,1.0,165.50555,148.28975,2.888617,2.5881445
-0.78020585,-0.35824326,0.5127773,0.99999994,204.66292,59.150993,3.572042,1.0323796
0.41613096,0.8374814,-0.3542033,1.0,63.577957,110.74462,1.1096448,1.9328583
-0.19544564,0.97549665,-0.101031266,1.0,101.32948,95.79855,1.7685332,1.6720003
-0.21437554,-0.84461933,-0.49057245,1.0,255.7583,119.378204,4.4638247,2.0835428
-0.004802577,-0.8504446,0.52604264,1.0,269.67645,58.26154,4.7067423,1.0168557
-0.81200576,0.47086927,0.34486052,1.0,149.89122,69.82671,2.6160955,1.2187061
0.3219116,0.11375725,-0.93991077,1.0,19.46241,160.03658,0.33968315,2.7931652
-0.75748956,0.43143433,-0.48997343,1.0,150.33597,119.33884,2.6238577,2.0828557
0.35743374,-0.3016447,-0.8838844,1.0,319.83838,152.11453,5.582233,2.6548996
-0.60073644,0.58867127,0.54090834,1.0,135.58118,57.2545,2.366338,0.9992796
0.2672097,-0.93475884,-0.23414707,1.0,285.95306,103.54134,4.990823,1.8071375
-0.013161453,0.33236486,-0.943059,0.99999994,92.26769,160.57181,1.6103752,2.802507
0.8498463,-0.14054555,0.50794506,0.99999994,350.60956,59.47294,6.1192913,1.0379987
-0.66907465,-0.60735166,-0.42832586,0.99999994,222.23154,115.36137,3.8786724,2.0134358
-0.85444707,0.08249153,0.51294774,1.0,174.48553,59.139626,3.0453472,1.0321813
-0.20964266,-0.8839125,-0.4180295,1.0,256.65735,114.710236,4.479516,2.0020714
-0.41650096,-0.8719246,0.25743836,1.0,244.46713,75.08188,4.2667565,1.3104261
0.57973385,-0.3976918,0.71116096,1.0,325.55023,44.670544,5.681924,0.7796481
0.99411964,0.021377493,0.106156066,0.99999994,1.2318953,83.90622,0.02150063,1.4644399
0.81280035,-0.58226216,0.018066006,1.0,324.38348,88.964836,5.66156,1.5527294
0.6989202,0.34027475,0.6290657,0.99999994,25.959496,51.018772,0.4530787,0.8904456
-0.8829794,0.46224213,-0.08172886,0.99999994,152.36783,94.68794,2.6593204,1.6526165
0.48169336,0.7454626,-0.4607136,1.0,57.130787,117.43316,0.9971204,2.0495954
-0.28894138,0.033835314,0.95674866,1.0,173.32103,16.91279,3.0250227,0.2951839
0.57700926,0.27816373,0.76790965,0.99999994,25.737713,39.833447,0.44920787,0.6952248
0.24504904,-0.7551684,-0.60800636,1.0,287.97803,127.44547,5.026165,2.2243433
-0.592806,0.7948259,-0.12974128,1.0,126.71672,97.454636,2.2116241,1.7009044
-0.642239,-0.6709054,0.37069538,1.0,226.25058,68.241486,3.9488177,1.1910387
0.34311292,0.7247025,-0.5975616,1.0,64.66462,126.69545,1.1286106,2.211253
0.79471135,-0.23966296,-0.55766976,1.0,343.21814,123.89479,5.990287,2.162372
-0.25262895,0.9372952,0.2401172,0.99999994,105.08446,76.10654,1.8340698,1.3283098
0.7151744,-0.2129784,-0.665707,1.0,343.4165,131.73659,5.993749,2.2992373
0.5580171,-0.36586565,-0.7448216,0.99999994,326.74902,138.14378,5.7028465,2.411064
0.48755106,0.38760567,-0.78234,1.0,38.48488,141.47533,0.6716879,2.4692104
0.04550563,0.7112318,0.7014831,1.0,86.33912,45.453888,1.506902,0.79332006
0.33853468,-0.9197861,-0.19846374,1.0,290.2065,101.447136,5.0650597,1.7705866
-0.4665644,-0.4007043,-0.78851366,1.0,220.6573,142.04683,3.8511968,2.4791849
-0.6394221,0.52468383,0.56200194,1.0,140.62907,55.80564,2.4544406,0.9739922
0.942685,-0.18322045,0.2788821,1.0,349.0011,73.8065,6.0912185,1.2881665
0.37890708,0.2926673,0.8779381,1.0,37.682446,28.60537,0.6576828,0.49925792
-0.8855989,0.4562439,0.08692563,1.0,152.74332,85.01324,2.665874,1.483761
-0.79640675,-0.28697595,0.53233546,0.99999994,199.81604,57.836605,3.487448,1.0094392
-0.7374046,-0.45476374,0.49942404,1.0,211.66248,60.038097,3.6942074,1.0478625
-0.2682079,-0.8358567,-0.47896573,1.0,252.20969,118.61787,4.40189,2.0702724
0.9765312,0.19625886,-0.08870885,1.0,11.363665,95.089325,0.19833337,1.659622
0.43056035,0.8779006,-0.20954306,0.99999994,63.87467,102.09557,1.1148233,1.781904
-0.25776628,0.61389947,0.7461126,1.0,112.77673,41.745247,1.9683254,0.72859204
0.08621601,0.9886138,0.12332729,1.0,85.0159,82.915825,1.4838074,1.4471543
0.20243926,0.35280323,-0.91353613,1.0,60.152702,155.99869,1.0498627,2.7226908
-0.047610104,0.9125517,-0.40618053,0.99999994,92.98655,113.965126,1.6229216,1.9890668
-0.3866188,-0.88251936,-0.26774156,1.0,246.34248,105.529915,4.2994876,1.8418446
-0.5532978,-0.44500375,-0.70415425,1.0,218.80885,134.76125,3.8189352,2.3520277
-0.16587514,0.6188869,0.7677659,0.99999994,105.003876,39.846302,1.8326634,0.69544923
0.93789345,-0.3427024,0.053952906,0.99999994,339.9279,86.90722,5.9328613,1.5168172
0.439206,0.48833492,0.7540737,1.0,48.031944,41.055504,0.8383156,0.71655375
0.30377844,-0.89448655,-0.32804346,1.0,288.7581,109.15006,5.0397797,1.9050281
-0.6542139,-0.23534709,-0.71876,1.0,199.7857,135.95221,3.4869184,2.3728137
0.96302986,-0.1547685,-0.2204998,0.99999994,350.87006,102.73839,6.123838,1.7931232
-0.85063535,-0.36389038,0.3794777,1.0,203.16058,67.69866,3.5458212,1.1815646
0.86217254,-0.3785779,0.336656,1.0,336.29382,70.32672,5.869435,1.227433
0.09702463,0.101625085,0.99008006,0.99999994,46.326656,8.077008,0.80855274,0.1409704
0.8836291,-0.18758683,-0.42896482,0.99999994,348.01453,115.401886,6.074,2.014143
0.30509862,0.86728764,-0.3933535,1.0,70.6189,113.16332,1.2325324,1.9750726
-0.41457576,-0.7054683,0.57484037,1.0,239.55893,54.911545,4.1810923,0.9583873
